alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1738299481.3397,elite,5978.5142886852,1737969178.8502,"AS55990 Huawei Cloud Service data center",HWCSNET,Beijing,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",39.9042,116.4073,false,"Huawei Public Cloud Service",false,Beijing,success,Asia/Shanghai,,1737969195,1738299481.3397,1012,http,http://1.92.84.160:1012,false,7697.8750228882,1344,3433,28.134812643919,1.92.84.160
true,1738291244.9246,transparent,1095.2692684183,1738014079.851,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Ningbo,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",29.8797,121.5513,true,"China Mobile",false,Zhejiang,success,Asia/Shanghai,,1738014081,1738299481.0186,5911,http,http://39.185.44.127:5911,false,1078.8788795471,3940,173,95.793824459032,39.185.44.127
true,1738299480.7813,transparent,4317.0157589503,1736967836.7999,"AS63858 PT Solusi Digital Manira",IDNIC-MANIRA-AS-ID,"Selat Panjang",Asia,AS,Indonesia,ID,,false,"PT Solusi Digital Manira",1.00892,102.723,false,"PT Solusi Digital Manira",true,Riau,success,Asia/Jakarta,,1738177560,1738299480.7813,8080,http,http://157.66.122.245:8080,false,1334.1896533966,1829,17495,9.4649140964604,157.66.122.245
true,1738299408.8431,elite,2363.5691764743,1738268313.8961,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Humen,Asia,AS,China,CN,,false,Chinanet,22.819,113.673,false,"Chinanet GD",false,Guangdong,success,Asia/Shanghai,,1738268323,1738299480.4637,2324,http,http://59.39.225.154:2324,false,2415.9407615662,43,394,9.8398169336384,59.39.225.154
true,1738299480.3988,elite,9834.0686904757,1726405347.8076,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1738216028,1738299480.3988,28368,socks4,socks4://138.201.21.238:28368,true,13222.61762619,152,31955,0.47341701186657,138.201.21.238
true,1738299480.3939,elite,1865.5205603057,1697037386.7897,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications Inc.",true,Florida,success,America/Chicago,32516,1737966096,1738299480.3939,4145,socks4,socks4://184.185.2.12:4145,true,1877.7945041656,133831,210435,38.874300686097,184.185.2.12
true,1738299480.3676,elite,4662.6646276317,1737663262.5895,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1738268083,1738299480.3676,10034,http,http://171.237.237.218:10034,false,2136.1367702484,2341,6934,25.239892183288,171.237.237.218
true,1738299297.5909,elite,1938.954430781,1710634251.4411,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba Cloud (Singapore) Private Limited",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1737979657,1738299480.1432,80,http,http://8.219.97.248:80,false,2487.7519607544,329647,118214,73.604756833035,8.219.97.248
true,1738299460.2067,transparent,6459.2554955209,1710586789.4629,"AS270062 FIBERNET TV SAS","FIBERNET TV SAS",Neiva,"South America",SA,Colombia,CO,,false,"Fibernet TV SAS",2.9208,-75.283,false,"FIBERNET TV",true,"Huila Department",success,America/Bogota,410001,1738145777,1738299480.1275,999,http,http://131.100.51.161:999,false,4851.0499000549,29078,379266,7.1209568403111,131.100.51.161
true,1738299326.6343,elite,2976.1914419276,1735083466.6461,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Langfang,Asia,AS,China,CN,,false,Chinanet,39.5208,116.7147,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1738114715,1738299479.7801,8089,http,http://27.189.134.103:8089,false,893.98384094238,336,29239,1.1360946745562,27.189.134.103
true,1738299479.4719,elite,10894.65178162,1720545101.4137,"AS203999 Geekyworks IT Solutions Pvt Ltd",GeekyWorks,"Los Angeles","North America",NA,"United States",US,,true,"Wirels Connect",34.0544,-118.244,false,"Dream Power Technology Limited",true,California,success,America/Los_Angeles,90060,1738168160,1738299479.4719,5073,socks4,socks4://161.123.5.24:5073,true,13767.514228821,227,45037,0.50150229763167,161.123.5.24
true,1738299412.7684,elite,6420.0886607017,1738149300.9906,"AS7029 Windstream Communications LLC",WINDSTREAM,Sterling,"North America",NA,"United States",US,,false,"Windstream Communications LLC",39.0024,-77.4269,false,"Beijing CNISP Technology Co., Ltd",false,Virginia,success,America/New_York,20163,1738149301,1738299479.1689,3128,http,http://118.188.144.0:3128,false,5379.4255256653,1562,592,72.516248839369,118.188.144.0
true,1738299388.5198,transparent,5747.7502347605,1734633553.7842,"AS147078 PT Serayu Multi Connection",IDNIC-SMC-AS-ID,Baturaja,Asia,AS,Indonesia,ID,,false,"PT Serayu Multi Connection",-4.12891,104.167,false,"PT Serayu Multi Connection",true,"South Sumatra",success,Asia/Jakarta,,1738262779,1738299478.8081,8080,http,http://103.173.138.190:8080,false,3109.5836162567,5177,48058,9.7248051094205,103.173.138.190
true,1738299478.4922,transparent,4446.5140766568,1738277075.3683,"AS4766 Korea Telecom",KIXS-AS-KR,Changwon,Asia,AS,"South Korea",KR,,false,KORNET,35.2103,128.6712,false,busanbonbujang(kones),false,Gyeongsangnam-do,success,Asia/Seoul,515,1738280201,1738299478.4922,3015,http,http://121.146.71.254:3015,false,6157.6063632965,9,280,3.1141868512111,121.146.71.254
true,1738299425.6813,anonymous,1203.0683317915,1738213153.9881,"AS16509 Amazon.com, Inc.",AMAZON-02,Tokyo,Asia,AS,Japan,JP,,true,"Amazon.com, Inc.",35.6895,139.692,false,"AWS EC2 (ap-northeast-1)",false,Tokyo,success,Asia/Tokyo,150-0002,1738213155,1738299478.4375,8008,http,http://57.182.50.104:8008,false,923.7494468689,509,740,40.752602081665,57.182.50.104
true,1738299478.3478,transparent,6402.8481412628,1710579494.1059,"AS12849 Hot-Net internet services Ltd.",HOTNET-IL,"Tel Aviv",Asia,AS,Israel,IL,,false,"Hot-Net internet services Ltd.",32.0803,34.7805,false,"Hot-Net internet services Ltd",true,"Tel Aviv",success,Asia/Jerusalem,,1737966496,1738299478.3478,19000,http,http://77.137.21.78:19000,false,5976.3464927673,21483,422309,4.8407812668998,77.137.21.78
true,1738281952.6286,transparent,1246.3286963848,1738016240.7794,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Ningbo,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",29.8797,121.5513,true,"China Mobile",false,Zhejiang,success,Asia/Shanghai,,1738016243,1738299478.1907,5911,http,http://39.185.41.193:5911,false,818.90392303467,3863,212,94.79754601227,39.185.41.193
true,1738282027.4763,elite,276.26993832596,1722562684.4275,"AS81 MCNC",NCREN,Charlotte,"North America",NA,"United States",US,,false,MCNC,35.2916,-80.8201,false,MCNC,true,"North Carolina",success,America/New_York,28269,1737698110,1738299478.1072,9443,http,http://152.26.229.52:9443,false,590.47794342041,107228,4935,95.600153348252,152.26.229.52
true,1738299477.8114,transparent,5174.2139450504,1732781804.3343,"AS141065 PT Arozak Bima Yudho Sangkara",IDNIC-ABYSNET-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Arozak Bima Yudho Sangkara",-6.3088,107.316,false,"PT Arozak Bima Yudho Sangkara",true,"West Java",success,Asia/Jakarta,41371,1738233756,1738299477.8114,8299,http,http://103.155.169.69:8299,false,2516.0548686981,5119,73706,6.4941325721535,103.155.169.69
true,1738299477.7165,transparent,6519.0742411099,1710635870.9076,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Lamongan,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.409,109.3976,false,,false,"Central Java",success,Asia/Jakarta,62264,1738112194,1738299477.7165,8080,http,http://103.154.230.188:8080,false,8991.7721748352,13415,376850,3.4374079151346,103.154.230.188
true,1738299477.5563,transparent,5677.5317021098,1734632910.3184,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Manila,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5971,120.9798,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1003,1738262045,1738299477.5563,8082,http,http://58.69.177.231:8082,false,6932.0251941681,5510,47925,10.311593524843,58.69.177.231
true,1738299477.3393,elite,3746.6882828674,1737967454.2435,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Xiamen,Asia,AS,China,CN,,false,"China Unicom Fujian Province Network",24.4795,118.089,true,,false,Fujian,success,Asia/Shanghai,361000,1738015601,1738299477.3393,1088,http,http://36.251.72.11:1088,false,3997.5697994232,663,3647,15.38283062645,36.251.72.11
true,1738299477.3011,transparent,6438.1994853914,1734386722.6464,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5764,121.039,false,"Philippine Long Distance Telephone Co",true,"Metro Manila",success,Asia/Manila,1550,1738013037,1738299477.3011,8081,http,http://119.93.206.217:8081,false,3148.7059593201,3097,53051,5.5157797250125,119.93.206.217
true,1738299477.0073,transparent,6615.5903009384,1730193055.041,"AS272954 VUELATECHNOLOGY S.A.S.","VUELATECHNOLOGY S.A.S.",Quito,"South America",SA,Ecuador,EC,,false,VUELATECHNOLOGY,-0.2309,-78.5211,false,"Negocios Y Telefonia Nedetel S.A",true,Pichincha,success,America/Guayaquil,,1738056198,1738299477.0073,999,http,http://177.234.211.95:999,false,6292.1555042267,11734,107489,9.8420606762118,177.234.211.95
true,1738298959.1187,transparent,3532.0655612957,1730218488.8574,"AS16276 OVH SAS",OVH,"Limburg an der Lahn",Europe,EU,Germany,DE,,true,"OVH SAS",50.3986,8.07958,false,"OVH GmbH",true,Hesse,success,Europe/Berlin,65550,1738081859,1738299476.8776,3128,http,http://141.95.1.186:3128,false,3919.1687107086,38461,74251,34.123252182554,141.95.1.186
true,1738299192.8276,elite,2524.615823222,1738112016.6044,"AS4808 China Unicom Beijing Province Network",CHINA169-BJ,Beijing,Asia,AS,China,CN,,false,"China Unicom Beijing Province Network",39.911,116.395,false,,false,Beijing,success,Asia/Shanghai,,1738112018,1738299476.864,12700,http,http://111.202.60.131:12700,false,832.61680603027,1668,1009,62.308554351886,111.202.60.131
true,1738299375.9041,anonymous,5667.0978143236,1734272368.5777,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Banjarnegara,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.3925,109.6823,false,Rasibintang,true,"Central Java",success,Asia/Jakarta,53475,1737901656,1738299476.8595,7777,http,http://103.126.87.181:7777,false,1731.8451404572,6740,50873,11.698748546335,103.126.87.181
true,1738299476.7516,transparent,6520.0421206192,1735522882.7349,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Arjona,"South America",SA,Colombia,CO,,false,"Ufinet Panama S.A.",10.2544,-75.3439,false,"UFINET COLOMBIA, S. A",true,"Departamento de Bolívar",success,America/Bogota,131020,1737945309,1738299476.7516,999,http,http://190.61.44.132:999,false,6493.2506084442,6179,33690,15.49825679099,190.61.44.132
true,1738299475.9907,transparent,5029.14102611,1736905246.3449,"AS142370 PT Master Star Network",IDNIC-MSN-AS-ID,Banyuwangi,Asia,AS,Indonesia,ID,,false,"PT Master Star Network",-8.2325,114.3576,false,"PT Ard Management Group",true,"East Java",success,Asia/Jakarta,68411,1738115605,1738299475.9907,6080,http,http://103.227.186.9:6080,false,2838.4654521942,2222,18059,10.956067255066,103.227.186.9
true,1738299475.8128,transparent,10318.562713775,1730699320.7252,"AS984 OCTOPUS WEB SOLUTION INC",OWS,Seoul,Asia,AS,"South Korea",KR,,false,"Octopus Web Solution Inc",37.5794,126.9754,false,"Cloud Innovation Ltd",true,Seoul,success,Asia/Seoul,04524,1737961366,1738299475.8128,808,http,http://154.193.39.68:808,false,9528.2917022705,1774,95185,1.8296393320888,154.193.39.68
true,1738299475.6741,elite,1886.319755961,1722398162.8781,"AS49556 Web Dadeh Paydar Co (Ltd)",webdade,Bahārestān,Asia,AS,Iran,IR,,false,"Web Dadeh Paydar Co (Ltd)",32.4935,51.7817,false,"Web Dadeh Paydar Co (Ltd)",false,Isfahan,success,Asia/Tehran,,1737801664,1738299475.6741,80,http,http://194.5.50.123:80,false,4732.0997714996,4362,21851,16.640598176477,194.5.50.123
true,1738299475.653,elite,6548.5786276239,1710699961.4783,"AS16223 MAXNET TELECOM, LTD",COLUMBUS-PE-TE,Ternopil,Europe,EU,Ukraine,UA,,false,Columbus,49.5535,25.5947,false,"Lanet Network Ltd",true,"Ternopil Oblast",success,Europe/Kiev,46001,1738090348,1738299475.653,55507,http,http://5.58.33.187:55507,false,1575.7179260254,26430,403134,6.1527502304662,5.58.33.187
true,1738299467.8837,anonymous,4529.9117681358,1710576389.4207,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1737966068,1738299475.3855,3128,http,http://54.38.181.125:3128,false,1895.3518867493,77553,323491,19.33777839838,54.38.181.125
true,1738299475.2454,transparent,6063.2851252932,1732574794.8289,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.","Buenos Aires","South America",SA,Argentina,AR,,false,"Telecom Argentina S.A",-36,-59.9964,false,Fibertel,true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1772,1738020029,1738299475.2454,3128,http,http://190.16.199.142:3128,false,6330.1975727081,9381,73127,11.369806564212,190.16.199.142
true,1738294526.1459,elite,1311.0919577735,1738255157.1885,"AS55990 Huawei Cloud Service data center",HWCSNET,Beijing,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",39.9042,116.4073,false,"Huawei Public Cloud Service",false,Beijing,success,Asia/Shanghai,,1738255159,1738299475.2023,9200,http,http://113.44.128.110:9200,false,975.65221786499,630,14,97.826086956522,113.44.128.110
true,1738299474.9458,transparent,6669.7516492422,1710605111.3324,"AS58485 WIFIAN ID",WIFIAN-AS-ID,Baturaden,Asia,AS,Indonesia,ID,,false,"PT wifian Solution",-7.3,109.217,true,,true,"Central Java",success,Asia/Jakarta,,1737981167,1738299474.9458,8080,http,http://103.247.23.201:8080,false,7917.7932739258,21803,421687,4.916232609529,103.247.23.201
true,1738299474.8271,elite,2994.5603276046,1726930481.5087,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737905516,1738299474.8271,15159,http,http://67.43.228.252:15159,false,1233.3891391754,383,49151,0.7732062825534,67.43.228.252
true,1738299474.698,elite,4140.5928228926,1735547409.3463,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Amsterdam,Europe,EU,Netherlands,NL,,true,"Microsoft Corporation",52.3667,4.9,false,"Microsoft Azure Cloud (westeurope)",true,"North Holland",success,Europe/Amsterdam,1047,1737987800,1738299474.698,8080,http,http://20.76.40.102:8080,false,6415.6124591827,2109,33767,5.8785817816925,20.76.40.102
true,1738299474.5949,elite,2251.1610341451,1735588840.4487,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1738058214,1738299474.5949,28835,http,http://67.43.236.18:28835,false,1761.2228393555,63,15105,0.41534810126582,67.43.236.18
true,1738299394.1199,elite,5111.8681284423,1736928888.893,"AS132883 TOPWAY GLOBAL LIMITED",TOPWAY-AS-AP,"Kwai Chung",Asia,AS,"Hong Kong",HK,,true,"Hong Kong San Ai Net Int'l Limited",22.363,114.135,false,,true,"Tsuen Wan District",success,Asia/Hong_Kong,,1738138786,1738299474.2547,1080,http,http://103.27.111.156:1080,false,646.93331718445,10360,9638,51.805180518052,103.27.111.156
true,1738299479.2404,transparent,5771.9986149665,1737662484.6745,"AS36992 ETISALAT MISR",ETISALAT-MISR,"Hada'iq al Qubbah",Africa,AF,Egypt,EG,,false,Etisalat,30.0381,31.2326,false,,false,"Cairo Governorate",success,Africa/Cairo,,1738267582,1738299474.1167,1981,http,http://62.193.118.53:1981,false,8675.3945350647,767,5882,11.535569258535,62.193.118.53
true,1738299473.9886,transparent,4840.6531656942,1737563205.2472,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,"Tanjung Pinang",Asia,AS,Indonesia,ID,,false,"PT.Global Media Data Prima",0.9167,104.4583,false,,false,"Riau Islands",success,Asia/Jakarta,29125,1738168324,1738299473.9886,8080,http,http://157.20.252.15:8080,false,923.28357696533,1209,9496,11.293787949556,157.20.252.15
true,1738299473.7556,elite,5199.6153623855,1721545725.8576,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Quincy,"North America",NA,"United States",US,,true,"Microsoft Corporation",47.233,-119.852,false,"Microsoft Azure Cloud (westus2)",true,Washington,success,America/Los_Angeles,98848,1737876760,1738299473.7556,9400,http,http://4.155.2.13:9400,false,12389.225482941,135457,123103,52.389000618812,4.155.2.13
true,1738299473.6161,transparent,5221.123456955,1738289433.9225,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Puchong Batu Dua Belas",Asia,AS,Malaysia,MY,,false,"TM TECHNOLOGY SERVICES SDN BHD",3.0662,101.6189,false,"Adsl Streamyx",false,Selangor,success,Asia/Kuala_Lumpur,47180,1738289793,1738299473.6161,3128,http,http://175.143.223.205:3128,false,5925.9543418884,28,116,19.444444444444,175.143.223.205
true,1738299473.5934,transparent,6608.7107467068,1736430515.1688,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Link3 Technologies Limited",23.7534,90.3722,false,"Corporate Subscriber",true,"Dhaka Division",success,Asia/Dhaka,1209,1738247159,1738299473.5934,96,http,http://27.147.144.42:96,false,6082.9222202301,2941,24361,10.772104607721,27.147.144.42
true,1738299473.5796,elite,5555.380422453,1720108375.5835,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1737836796,1738299473.5796,8080,socks4,socks4://47.238.60.156:8080,true,3411.2684726715,2028,121970,1.6355102501653,47.238.60.156
true,1738299473.5046,transparent,5887.8299306101,1737371782.2446,"AS12963 ""SCIENTIFIC-INDUSTRIAL FIRM ""VOLZ"" LIMITED LIABILITY COMPANY",VOLZ,Kyiv,Europe,EU,Ukraine,UA,,false,"""SCIENTIFIC-INDUSTRIAL FIRM ""VOLZ"" LIMITED LIABILITY COMPANY",50.458,30.5303,false,VUC,false,"Kyiv City",success,Europe/Kyiv,03150,1737976617,1738299473.5046,8080,http,http://194.183.181.146:8080,false,8396.1038589478,1579,11946,11.674676524954,194.183.181.146
true,1738298665.6825,elite,2092.5904516858,1737966253.3322,"AS58519 Cloud Computing Corporation",CHINATELECOM-Ctcloud,Lipu,Asia,AS,China,CN,,true,"Cloud Computing Corporation",29.1416,119.789,false,"Chinanet ZJ",false,Zhejiang,success,Asia/Shanghai,,1737966255,1738299473.3396,12700,http,http://36.111.142.177:12700,false,7503.3259391785,4554,268,94.442140190792,36.111.142.177
true,1738299473.3211,transparent,5023.3339618583,1719826976.0018,"AS141114 PT Super Media Indonesia",EASTMEDIA-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Super Media Indonesia",-6.3966,106.8164,false,Eastmedia,true,Jakarta,success,Asia/Jakarta,16426,1738060488,1738299473.3211,1111,http,http://103.157.78.14:1111,false,11388.592720032,6923,177912,3.7455027456921,103.157.78.14
true,1738299473.2501,elite,5265.6624025976,1710550835.6883,"AS7029 Windstream Communications LLC",WINDSTREAM,Nashua,"North America",NA,"United States",US,,false,"Windstream Communications LLC",42.9528,-92.5298,false,"Windstream Communications LLC",true,Iowa,success,America/Chicago,50658,1738110654,1738299473.2501,18351,socks4,socks4://50.96.204.7:18351,true,588.51146697998,3712,223073,1.636792556827,50.96.204.7
